Categoria,Modelo,Marca,Ano,Quilometragem,Potência do motor,Combustível,Câmbio,Direção,Cor,Portas,Final de placa,CEP,Município,Bairro,url,Tipo de veículo
"Carros, vans e utilitários",GM - CHEVROLET CELTA,GM - CHEVROLET,2010,95000,,,,,,,0,79000000,Campo Grande,Centro,https://ms.olx.com.br/mato-grosso-do-sul/autos-e-pecas/carros-vans-e-utilitarios/celta-a-vista-ou-planos-para-parcelar-890691524,
"Carros, vans e utilitários",FORD RANGER LIMITED 3.2 20V 4X4 CD AUT. DIES.,FORD,2017,90000,3.0 - 3.9,Diesel,Automático,Elétrica,Cinza,4 portas,0,79622034,Três Lagoas,Ipê,https://ms.olx.com.br/mato-grosso-do-sul/autos-e-pecas/carros-vans-e-utilitarios/ford-ranger-limited-17-17-888352779,Pick-up
"Carros, vans e utilitários",FORD ESCORT HOBBY 1.0,FORD,1995,98000,1.0,Gasolina,Manual,Mecânica,Azul,2 portas,9,79062531,Campo Grande,Jardim Campo Alto,https://ms.olx.com.br/mato-grosso-do-sul/autos-e-pecas/carros-vans-e-utilitarios/ford-escort-1-0-hobby-890684426,Passeio
"Carros, vans e utilitários",MERCEDES-BENZ C-250 CGI SPORT 1.8 16V AUT.,MERCEDES-BENZ,2011,130000,1.8,Gasolina,Automático,Elétrica,Prata,4 portas,3,79904698,Ponta Porã,Centro,https://ms.olx.com.br/mato-grosso-do-sul/autos-e-pecas/carros-vans-e-utilitarios/carro-890675776,Sedã
"Carros, vans e utilitários",HONDA FIT LX 1.5 FLEXONE 16V 5P MEC.,HONDA,2007,180,1.5,Gasolina,Manual,Hidráulica,Prata,4 portas,6,79041902,Campo Grande,Tiradentes,https://ms.olx.com.br/mato-grosso-do-sul/autos-e-pecas/carros-vans-e-utilitarios/honda-fit-com-preco-baixo-890685780,Hatch
"Carros, vans e utilitários",TOYOTA HILUX,TOYOTA,2009,231000,,,,,,,,79740000,Ivinhema,,https://ms.olx.com.br/mato-grosso-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hilux-diesel-srv-890675009,
"Carros, vans e utilitários",JEEP COMPASS LONGITUDE 2.0 4X2 FLEX 16V AUT.,JEEP,2018,48000,2.0 - 2.9,Flex,Automático,Elétrica,Branco,4 portas,6,79051080,Campo Grande,Vila Vilas Boas,https://ms.olx.com.br/mato-grosso-do-sul/autos-e-pecas/carros-vans-e-utilitarios/jeep-compass-2-0-longitude-2018-2018-858826970,SUV
"Carros, vans e utilitários",HYUNDAI HB20 COMF./C.PLUS/C.STYLE 1.0 FLEX 12V,HYUNDAI,2014,106000,1.0,Flex,Manual,Elétrica,Branco,4 portas,8,79092610,Campo Grande,Jardim Tijuca,https://ms.olx.com.br/mato-grosso-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hb20-confort-plus-1-0-890673197,Hatch
"Carros, vans e utilitários",HYUNDAI SANTA FE 3.5 V6 4X4 AUT,HYUNDAI,2008,109000,1.7,Gasolina,Automático,Hidráulica,Preto,4 portas,,79080450,Campo Grande,Jardim Jockey Club,https://ms.olx.com.br/mato-grosso-do-sul/autos-e-pecas/carros-vans-e-utilitarios/santa-fe-2008-vendo-aceito-troca-890655997,Sedã
"Carros, vans e utilitários",VW - VOLKSWAGEN VOYAGE 1.0/1.0 CITY MI TOTAL FLEX 8V 4P,VW - VOLKSWAGEN,2012,105417,1.0,Flex,Manual,Hidráulica,Prata,4 portas,5,79080761,Campo Grande,Jardim América,https://ms.olx.com.br/mato-grosso-do-sul/autos-e-pecas/carros-vans-e-utilitarios/voyage-trend-2012-890672672,Sedã
"Carros, vans e utilitários",FIAT STRADA FREEDOM 1.3 FLEX 8V CD,FIAT,2015,140000,1.4,Flex,Manual,Hidráulica,Branco,,2,79005030,Campo Grande,Amambaí,https://ms.olx.com.br/mato-grosso-do-sul/autos-e-pecas/carros-vans-e-utilitarios/fiat-strada-hd-wk-cd-e-890655269,
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL SPECIAL 1.0 MI 4P,VW - VOLKSWAGEN,2001,151000,,Gasolina,Manual,,,2 portas,,79004394,Campo Grande,Centro,https://ms.olx.com.br/mato-grosso-do-sul/autos-e-pecas/carros-vans-e-utilitarios/gol-1-0-890654538,
"Carros, vans e utilitários",VW - VOLKSWAGEN CROSSFOX 1.6 MI TOTAL FLEX 8V 5P,VW - VOLKSWAGEN,2007,136000,1.6,Flex,Manual,Hidráulica,Preto,4 portas,,79094440,Campo Grande,Vila São Jorge da Lagoa,https://ms.olx.com.br/mato-grosso-do-sul/autos-e-pecas/carros-vans-e-utilitarios/crossfox-890653231,Hatch
"Carros, vans e utilitários",FORD FOCUS SEDAN 1.6/1.6 FLEX 8V/16V 4P MEC.,FORD,2008,86000,1.6,Flex,Manual,Hidráulica,Preto,4 portas,8,79009490,Campo Grande,Vila Planalto,https://ms.olx.com.br/mato-grosso-do-sul/autos-e-pecas/carros-vans-e-utilitarios/focus-gl-1-6-890653256,Sedã
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL (NOVO) 1.0 MI TOTAL FLEX 8V 4P,VW - VOLKSWAGEN,2011,124000,1.0,Gasolina,Manual,Hidráulica,Preto,4 portas,,79002221,Campo Grande,Centro,https://ms.olx.com.br/mato-grosso-do-sul/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-gol-1-0-total-flex-5p-890647154,Hatch
"Carros, vans e utilitários",FIAT UNO MILLE 1.0 FIRE/ F.FLEX/ ECONOMY 4P,FIAT,2005,100,1.0,Gasolina,Manual,Mecânica,Branco,4 portas,4,79081730,Campo Grande,Jardim das Nações,https://ms.olx.com.br/mato-grosso-do-sul/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-mille-fire-890642183,
"Carros, vans e utilitários",RENAULT MASTER 2.8 DTI 114CV 16L DIESEL,RENAULT,2012,65000,2.0 - 2.9,Diesel,Manual,Hidráulica,Prata,2 portas,9,79980000,Mundo Novo,,https://ms.olx.com.br/mato-grosso-do-sul/autos-e-pecas/carros-vans-e-utilitarios/renault-master-16-lugares-888248698,Van/Utilitário
"Carros, vans e utilitários",GM - CHEVROLET CLASSIC,GM - CHEVROLET,2014,200000,1.0,Flex,,,Preto,4 portas,,79093041,Campo Grande,Residencial Aquarius I,https://ms.olx.com.br/mato-grosso-do-sul/autos-e-pecas/carros-vans-e-utilitarios/corsa-classic-basico-2014-890639004,Sedã
"Carros, vans e utilitários", ,,2013,99,,,,,,,,79020010,Campo Grande,Jardim dos Estados,https://ms.olx.com.br/mato-grosso-do-sul/autos-e-pecas/carros-vans-e-utilitarios/cruze-para-pessoas-exigentes-carrao-oportunidade-890633614,
"Carros, vans e utilitários",FORD ECOSPORT TITANIUM 1.5 12V FLEX 5P AUT,FORD,2020,26500,1.5,Flex,Automático,Elétrica,Preto,4 portas,1,79010170,Campo Grande,Monte Castelo,https://ms.olx.com.br/mato-grosso-do-sul/autos-e-pecas/carros-vans-e-utilitarios/ecosport-titanium-1-5-12v-890634762,SUV
"Carros, vans e utilitários",GM - CHEVROLET ,GM - CHEVROLET,1995,90000,,,,,Branco,2 portas,9,79050370,Campo Grande,Vila Progresso,https://ms.olx.com.br/mato-grosso-do-sul/autos-e-pecas/carros-vans-e-utilitarios/gm-silveirado-890611364,Pick-up
"Carros, vans e utilitários",RENAULT SCENIC ALIZE/ EXPRESSION 1.6 16V MEC.,RENAULT,2003,215000,1.6,Gasolina,Manual,Hidráulica,Cinza,4 portas,4,79035070,Campo Grande,Jardim Montevidéu,https://ms.olx.com.br/mato-grosso-do-sul/autos-e-pecas/carros-vans-e-utilitarios/torrando-scenic-2003-1-6-16v-890629076,SUV
"Carros, vans e utilitários",FIAT CRONOS 1.3 8V FLEX,FIAT,2020,2900,1.3,Flex,Manual,Elétrica,Branco,4 portas,1,79013680,Campo Grande,Morada Verde,https://ms.olx.com.br/mato-grosso-do-sul/autos-e-pecas/carros-vans-e-utilitarios/cronos-1-3-19-20-890624245,Sedã
"Carros, vans e utilitários",TOYOTA COROLLA XEI 2.0 FLEX 16V AUT.,TOYOTA,2014,132500,,Flex,Automático,Elétrica,Preto,4 portas,7,79062300,Campo Grande,Jardim Itamaracá,https://ms.olx.com.br/mato-grosso-do-sul/autos-e-pecas/carros-vans-e-utilitarios/corolla-xei-2-0-13-14-vendo-troco-890600068,Sedã
"Carros, vans e utilitários",GM - CHEVROLET ONIX HATCH JOY 1.0 8V FLEX 5P MEC.,GM - CHEVROLET,2017,102000,1.0,Flex,Manual,Elétrica,Prata,4 portas,5,79051320,Campo Grande,Vila Vilas Boas,https://ms.olx.com.br/mato-grosso-do-sul/autos-e-pecas/carros-vans-e-utilitarios/onix-joy-muito-economico-e-conservado-890592234,Hatch
"Carros, vans e utilitários",GM - CHEVROLET ,GM - CHEVROLET,1992,0,1.8,Álcool,Manual,Mecânica,Cinza,2 portas,6,79110270,Campo Grande,Sobrinho,https://ms.olx.com.br/mato-grosso-do-sul/autos-e-pecas/carros-vans-e-utilitarios/vem-do-ipanema-boa-bem-conservada-890568337,Antigo
"Carros, vans e utilitários",FORD BELINA,FORD,1970,1000000,1.3,Gasolina,Manual,Mecânica,Branco,2 portas,1,79083350,Campo Grande,Jardim Centenário,https://ms.olx.com.br/mato-grosso-do-sul/autos-e-pecas/carros-vans-e-utilitarios/belina-1971-890564206,Antigo
"Carros, vans e utilitários",CITROEN AIRCROSS START 1.6 FLEX 16V 5P MEC.,CITROEN,2018,58200,1.6,Flex,Manual,Elétrica,Cinza,4 portas,6,79042510,Campo Grande,Jardim Itatiaia,https://ms.olx.com.br/mato-grosso-do-sul/autos-e-pecas/carros-vans-e-utilitarios/vendo-aircross-start-2018-890567106,SUV
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL 1.6 MI/ POWER 1.6 MI 4P,VW - VOLKSWAGEN,2002,0,1.6,Gasolina,Manual,Hidráulica,Branco,4 portas,4,79036270,Campo Grande,Vila Futurista,https://ms.olx.com.br/mato-grosso-do-sul/autos-e-pecas/carros-vans-e-utilitarios/gol-g3-ap-1-6-completo-890561979,Hatch
"Carros, vans e utilitários",VW - VOLKSWAGEN AMAROK TRENDLINE CD 2.0 16V TDI 4X4 DIES,VW - VOLKSWAGEN,2014,221000,2.0 - 2.9,Diesel,Manual,Hidráulica,Branco,4 portas,,79823350,Dourados,Parque Alvorada,https://ms.olx.com.br/mato-grosso-do-sul/autos-e-pecas/carros-vans-e-utilitarios/amarok-trendline-4x4-cd-14-14-890559974,Van/Utilitário
"Carros, vans e utilitários",TOYOTA 1.8 16V GASOLINA 4P MANUAL,TOYOTA,2006,170000,1.8,Flex,Manual,Hidráulica,Prata,4 portas,9,79070118,Campo Grande,Jardim Morenão,https://ms.olx.com.br/mato-grosso-do-sul/autos-e-pecas/carros-vans-e-utilitarios/corolla-fielder-890559132,Sedã
"Carros, vans e utilitários",HONDA CIVIC SEDAN LXS 1.8/1.8 FLEX 16V AUT. 4P,HONDA,2007,159000,1.8,Flex,Automático,Hidráulica,Prata,4 portas,4,79600000,Três Lagoas,,https://ms.olx.com.br/mato-grosso-do-sul/autos-e-pecas/carros-vans-e-utilitarios/honda-civic-lxs-2007-890552851,Sedã
"Carros, vans e utilitários",JEEP GRAND CHEROKEE LIMITED 3.6 4X4 V6 AUT.,JEEP,2011,130000,3.0 - 3.9,Gasolina,Automático,Hidráulica,Verde,4 portas,3,79960000,Iguatemi,,https://ms.olx.com.br/mato-grosso-do-sul/autos-e-pecas/carros-vans-e-utilitarios/jeep-grande-cherokee-limited-890558643,SUV
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL,VW - VOLKSWAGEN,1996,200000,1.0,Gasolina,Manual,Mecânica,Branco,2 portas,,79960000,Iguatemi,,https://ms.olx.com.br/mato-grosso-do-sul/autos-e-pecas/carros-vans-e-utilitarios/gol-quadrado-890543598,Passeio
"Carros, vans e utilitários",FIAT UNO MILLE WAY ECONOMY 1.0 F.FLEX 2P,FIAT,1993,68000,1.0,Gasolina,Manual,Mecânica,Prata,2 portas,1,79091080,Campo Grande,Núcleo Habitacional Buriti,https://ms.olx.com.br/mato-grosso-do-sul/autos-e-pecas/carros-vans-e-utilitarios/uno-duas-portas-93-890548196,Antigo
"Carros, vans e utilitários",RENAULT CLIO RT/ PRIVIL. 1.0/1.0 HI-POWER 16V 5P,RENAULT,2002,217000,1.0,Gasolina,Manual,Hidráulica,Prata,4 portas,0,79106600,Campo Grande,Bosque Santa Mônica,https://ms.olx.com.br/mato-grosso-do-sul/autos-e-pecas/carros-vans-e-utilitarios/clio-1-0-16v-2002-completo-890584513,Sedã
"Carros, vans e utilitários",VW - VOLKSWAGEN VOYAGE COMF/HIGHLI. 1.6 MI T.FLEX 8V 4P,VW - VOLKSWAGEN,2012,158000,1.6,Flex,Manual,Hidráulica,Prata,4 portas,2,79060355,Campo Grande,Residencial Betaville,https://ms.olx.com.br/mato-grosso-do-sul/autos-e-pecas/carros-vans-e-utilitarios/voyage-2012-2013-890589243,Sedã
"Carros, vans e utilitários",BMW 320IA 2.0 TURBO/ACTIVEFLEX 16V 184CV  4P,BMW,2015,78000,,Flex,Automático,Elétrica,Preto,4 portas,3,79040100,Campo Grande,Chácara Cachoeira,https://ms.olx.com.br/mato-grosso-do-sul/autos-e-pecas/carros-vans-e-utilitarios/320i-active-flex-2014-2015-880865990,Sedã
"Carros, vans e utilitários",VW - VOLKSWAGEN FUSCA,VW - VOLKSWAGEN,1960,100000,1.3,Gasolina,Manual,Mecânica,Branco,2 portas,,79002821,Campo Grande,Centro,https://ms.olx.com.br/mato-grosso-do-sul/autos-e-pecas/carros-vans-e-utilitarios/fusca-1300-69-69-875461106,Hatch
"Carros, vans e utilitários",TOYOTA CAMRY XLE 3.5 24V AUT.,TOYOTA,2018,23000,3.0 - 3.9,Gasolina,Automático,Elétrica,Branco,4 portas,,79001020,Campo Grande,Centro,https://ms.olx.com.br/mato-grosso-do-sul/autos-e-pecas/carros-vans-e-utilitarios/toyota-camry-3-5-v6-xle-2018-18-890540326,Sedã
"Carros, vans e utilitários",FIAT UNO VIVACE 1.0 EVO FIRE FLEX 8V 3P,FIAT,2013,116000,1.0,Flex,Manual,Hidráulica,Branco,2 portas,1,79091836,Campo Grande,Parque Residencial dos Girassóis,https://ms.olx.com.br/mato-grosso-do-sul/autos-e-pecas/carros-vans-e-utilitarios/uno-vivace-890529508,Passeio
"Carros, vans e utilitários",VW - VOLKSWAGEN POLO SPORTLINE 1.6 MI TOTAL FLEX 8V 5P,VW - VOLKSWAGEN,2007,215000,1.6,Flex,Manual,Hidráulica,Vermelho,4 portas,3,79005671,Campo Grande,Amambaí,https://ms.olx.com.br/mato-grosso-do-sul/autos-e-pecas/carros-vans-e-utilitarios/polo-sportline-890518241,Hatch
"Carros, vans e utilitários",TOYOTA HILUX CD SRV D4-D 4X4 3.0 TDI DIESEL AUT,TOYOTA,2012,192000,,Diesel,Automático,,Cinza,4 portas,,79490000,São Gabriel do Oeste,,https://ms.olx.com.br/mato-grosso-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hilux-toyota-890512942,
"Carros, vans e utilitários",CITROEN C3 ORIGINE 1.5 FLEX 8V 5P MEC.,CITROEN,2014,46000,1.6,Flex,Manual,Hidráulica,Preto,4 portas,4,79097210,Campo Grande,Coophavila II,https://ms.olx.com.br/mato-grosso-do-sul/autos-e-pecas/carros-vans-e-utilitarios/c-3-completo-economica-1-5-flex-890517346,Hatch
"Carros, vans e utilitários",VW - VOLKSWAGEN VOYAGE COMF/HIGHLI. 1.6 MI T.FLEX 8V 4P,VW - VOLKSWAGEN,2012,999999,1.6,Flex,Manual,Hidráulica,Prata,4 portas,2,79790000,Deodápolis,,https://ms.olx.com.br/mato-grosso-do-sul/autos-e-pecas/carros-vans-e-utilitarios/voyage-confortline-1-6-2012-890512455,Sedã
"Carros, vans e utilitários",GM - CHEVROLET CHEVETTE JUNIOR 1.0,GM - CHEVROLET,1992,111111,1.0,Gasolina,Manual,Mecânica,Vermelho,2 portas,8,79990000,Amambaí,,https://ms.olx.com.br/mato-grosso-do-sul/autos-e-pecas/carros-vans-e-utilitarios/chevete-890509035,Sedã
"Carros, vans e utilitários",FORD ESCORT GL 1.8I / 1.8,FORD,1992,45362,1.8,Gasolina,Manual,Mecânica,Vermelho,2 portas,1,79116080,Campo Grande,Vila Nossa Senhora das Graças,https://ms.olx.com.br/mato-grosso-do-sul/autos-e-pecas/carros-vans-e-utilitarios/escort-92-ap-1-8-gasolina-zero-890510315,Passeio
"Carros, vans e utilitários",FIAT STRADA WORKING HARD 1.4 FIRE FLEX 8V CS,FIAT,2019,39850,1.4,Flex,Manual,Hidráulica,Branco,2 portas,1,79002100,Campo Grande,Centro,https://ms.olx.com.br/mato-grosso-do-sul/autos-e-pecas/carros-vans-e-utilitarios/strada-cs-hw-1-4-modelo-2019-880670833,Pick-up
"Carros, vans e utilitários",VW - VOLKSWAGEN POLO 1.0 FLEX 12V 5P,VW - VOLKSWAGEN,2020,51180,1.0,Flex,Manual,Mecânica,Cinza,4 portas,6,79003020,Campo Grande,Itanhangá Park,https://ms.olx.com.br/mato-grosso-do-sul/autos-e-pecas/carros-vans-e-utilitarios/polo-1-0-modelo-2020-843882849,Hatch
"Carros, vans e utilitários",FIAT TORO ENDURANCE 1.8 16V FLEX MEC.,FIAT,2020,82000,1.8,Flex,Automático,Hidráulica,Cinza,4 portas,0,79002000,Campo Grande,Centro,https://ms.olx.com.br/mato-grosso-do-sul/autos-e-pecas/carros-vans-e-utilitarios/fiat-toro-endurance-1-8-16v-flex-881431305,Passeio
"Carros, vans e utilitários",TOYOTA HILUX CD SRV D4-D 4X4 3.0  TDI DIES,TOYOTA,2012,359000,3.0 - 3.9,Diesel,Manual,Hidráulica,Branco,,4,79034000,Campo Grande,Parque dos Novos Estados,https://ms.olx.com.br/mato-grosso-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hilux-2012-890480582,Pick-up
"Carros, vans e utilitários",FORD FIESTA TIT./TIT.PLUS 1.6 16V FLEX AUT.,FORD,2014,120000,1.6,Flex,Automático,Hidráulica,Prata,4 portas,6,79833220,Dourados,Vila São Francisco,https://ms.olx.com.br/mato-grosso-do-sul/autos-e-pecas/carros-vans-e-utilitarios/new-fiesta-titanium-2014-890503458,Hatch
"Carros, vans e utilitários",MITSUBISHI ,MITSUBISHI,2000,0,2.0 - 2.9,Diesel,Manual,Hidráulica,Branco,4 portas,,79430000,Bandeirantes,,https://ms.olx.com.br/mato-grosso-do-sul/autos-e-pecas/carros-vans-e-utilitarios/l200-890486283,Pick-up
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL (NOVO) 1.0 MI TOTAL FLEX 8V 4P,VW - VOLKSWAGEN,2020,18000,1.0,Flex,Manual,Hidráulica,Branco,4 portas,8,79075254,Campo Grande,Dom Antônio Barbosa,https://ms.olx.com.br/mato-grosso-do-sul/autos-e-pecas/carros-vans-e-utilitarios/gol-1-0-890478353,Hatch
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL 1.0 TREND/ POWER 8V 4P,VW - VOLKSWAGEN,2006,195000,1.0,Flex,Manual,Mecânica,Prata,4 portas,0,79023290,Campo Grande,Vila Margarida,https://ms.olx.com.br/mato-grosso-do-sul/autos-e-pecas/carros-vans-e-utilitarios/gol-g4-1-0-power-com-ar-890470315,Passeio
"Carros, vans e utilitários",FIAT ARGO DRIVE 1.0 FIREFLY,FIAT,2021,4000,1.0,Flex,Manual,Elétrica,Branco,4 portas,8,79003026,Campo Grande,Itanhangá Park,https://ms.olx.com.br/mato-grosso-do-sul/autos-e-pecas/carros-vans-e-utilitarios/fiat-argo-drive-2021-859839999,Hatch
"Carros, vans e utilitários",GM - CHEVROLET PRISMA SED. JOY 1.4 8V ECONOFLEX 4P,GM - CHEVROLET,2007,159000,1.4,Flex,Manual,Mecânica,Prata,4 portas,6,79118152,Campo Grande,Bairro Seminário,https://ms.olx.com.br/mato-grosso-do-sul/autos-e-pecas/carros-vans-e-utilitarios/prisma-joy-890476667,Sedã
"Carros, vans e utilitários",FIAT UNO SPORTING 1.4 EVO FIRE FLEX 8V 4P,FIAT,2013,110000,1.4,Flex,Manual,Hidráulica,Branco,4 portas,9,79034240,Campo Grande,Parque dos Novos Estados,https://ms.olx.com.br/mato-grosso-do-sul/autos-e-pecas/carros-vans-e-utilitarios/uno-sporting-1-4-2013-completo-890438125,Hatch
"Carros, vans e utilitários",FORD FUSION,FORD,2007,107000,,Gasolina,Automático,Elétrica,Preto,4 portas,1,79600001,Três Lagoas,Centro,https://ms.olx.com.br/mato-grosso-do-sul/autos-e-pecas/carros-vans-e-utilitarios/ford-fusion-2-3-sel-890457471,Sedã
"Carros, vans e utilitários",GM - CHEVROLET CARAVAN L/SL/S/SS 2.5/4.1/4.2,GM - CHEVROLET,1975,13864785,1.6,Gasolina,Manual,Hidráulica,Outra,2 portas,,79550000,Costa Rica,,https://ms.olx.com.br/mato-grosso-do-sul/autos-e-pecas/carros-vans-e-utilitarios/vendo-caravan-76-4cc-direcao-hidraulica-dok-tudo-certo-so-transferir-890451647,Antigo
"Carros, vans e utilitários",RENAULT SANDERO PRIVILÈGE HI-FLEX 1.6 8V 5P,RENAULT,2014,83000,1.6,Flex,Manual,Hidráulica,Preto,4 portas,0,79021220,Campo Grande,Santa Fé,https://ms.olx.com.br/mato-grosso-do-sul/autos-e-pecas/carros-vans-e-utilitarios/sandero-dynamique-890456499,Hatch
"Carros, vans e utilitários",VW - VOLKSWAGEN KOMBI LOTAÇÃO 1.4 MI TOTAL FLEX 8V,VW - VOLKSWAGEN,2010,222339,1.4,Flex,Manual,Mecânica,Branco,,1,79480000,Rio Verde de Mato Grosso,,https://ms.olx.com.br/mato-grosso-do-sul/autos-e-pecas/carros-vans-e-utilitarios/kombi-escolar-890441309,Van/Utilitário
"Carros, vans e utilitários",GM - CHEVROLET AGILE LT 1.4 MPFI 8V FLEXPOWER 5P,GM - CHEVROLET,2012,150000,1.4,Flex,Manual,Hidráulica,Preto,4 portas,6,79112480,Campo Grande,Vila Almeida,https://ms.olx.com.br/mato-grosso-do-sul/autos-e-pecas/carros-vans-e-utilitarios/agile-lt-1-4-890439420,Hatch
"Carros, vans e utilitários",VW - VOLKSWAGEN FUSCA,VW - VOLKSWAGEN,1975,50000,1.3,Gasolina,Manual,Mecânica,Azul,,3,79009150,Campo Grande,Vila Planalto,https://ms.olx.com.br/mato-grosso-do-sul/autos-e-pecas/carros-vans-e-utilitarios/vendo-fusca-77-1300l-890435200,Passeio
"Carros, vans e utilitários",FIAT STRADA WORKING HARD 1.4 FIRE FLEX 8V CE,FIAT,2016,118000,1.4,Flex,Manual,Hidráulica,Vermelho,2 portas,0,79800025,Dourados,Centro,https://ms.olx.com.br/mato-grosso-do-sul/autos-e-pecas/carros-vans-e-utilitarios/strada-hard-working-ce-863123760,Pick-up
"Carros, vans e utilitários",FORD RANGER LIMITED 3.0 PSE 4X4 CD TB DIESEL,FORD,2011,184000,3.0 - 3.9,Diesel,Manual,Hidráulica,Cinza,4 portas,3,79400000,Coxim,,https://ms.olx.com.br/mato-grosso-do-sul/autos-e-pecas/carros-vans-e-utilitarios/ford-ranger-2011-2012-890424108,Pick-up
"Carros, vans e utilitários",VW - VOLKSWAGEN AMAROK CS2.0 16V/S2.0 16V TDI 4X4 DIESEL,VW - VOLKSWAGEN,2013,173,2.0 - 2.9,Diesel,Manual,Hidráulica,Prata,2 portas,7,79770000,Anaurilândia,,https://ms.olx.com.br/mato-grosso-do-sul/autos-e-pecas/carros-vans-e-utilitarios/amarok-2-0-890417806,Pick-up
"Carros, vans e utilitários",VW - VOLKSWAGEN FOX 1.0 MI TOTAL FLEX 8V 5P,VW - VOLKSWAGEN,2010,81000,1.0,Flex,Manual,Hidráulica,Prata,4 portas,,79022068,Campo Grande,Vila Giocondo Orsi,https://ms.olx.com.br/mato-grosso-do-sul/autos-e-pecas/carros-vans-e-utilitarios/fox-1-0-890409064,Passeio
"Carros, vans e utilitários",GM - CHEVROLET CELTA 1.4/ SUPER/ ENERGY 1.4 8V 85CV 5P,GM - CHEVROLET,2010,159000,1.0,Flex,Manual,Mecânica,Prata,4 portas,7,79086420,Campo Grande,Guanandi,https://ms.olx.com.br/mato-grosso-do-sul/autos-e-pecas/carros-vans-e-utilitarios/celta-sprit-top-890409078,Hatch
